timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
690281391,690281379,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
690286396,690286383,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
690331397,690331385,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
690381373,690381360,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
690431375,690431362,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
690481339,690481326,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
690531328,690531315,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
690581324,690581311,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
690631308,690631295,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
690681294,690681281,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
690731321,690731308,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
690781267,690781254,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
690831262,690831249,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
690881249,690881236,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
690936263,690936251,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
690981278,690981266,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
691031229,691031216,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
691081208,691081196,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
691131216,691131202,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
691181182,691181169,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
691231171,691231158,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
691286146,691286133,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
691331138,691331125,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
691381175,691381148,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
691431153,691431140,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
691486116,691486103,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
691531199,691531185,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
691581078,691581065,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
691631069,691631056,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
691681051,691681038,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
691731039,691731026,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
691781034,691781021,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
691836019,691836006,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
691881008,691880995,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
691930999,691930986,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
691985994,691985982,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
