timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
690281379,690281205,0.29657754,-0.025280466,-0.027345637,-0.9542824,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
690286383,690286204,0.29659715,-0.025270918,-0.027341833,-0.9542767,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
690331385,690331193,0.29662198,-0.02521774,-0.027218852,-0.9542739,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
690381360,690381182,0.2965045,-0.02529575,-0.02750321,-0.95430017,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
690431362,690431170,0.29654062,-0.025277099,-0.02757873,-0.9542873,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
690481326,690481158,0.2965511,-0.025179835,-0.027393233,-0.9542919,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
690531315,690531147,0.29650912,-0.025243403,-0.027502932,-0.95430017,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
690581311,690581135,0.29652053,-0.025274409,-0.027428525,-0.9542979,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
690631295,690631123,0.29653394,-0.025224295,-0.027270403,-0.95429957,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
690681281,690681112,0.29654205,-0.025174314,-0.027181901,-0.95430094,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
690731308,690731100,0.29645053,-0.025188096,-0.027432099,-0.9543219,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
690781254,690781088,0.29643375,-0.025193742,-0.027414132,-0.9543274,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
690831249,690831077,0.2964749,-0.025150426,-0.027325537,-0.95431834,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
690881236,690881065,0.2964394,-0.025233224,-0.027395407,-0.9543252,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
690936251,690936052,0.29643974,-0.025262367,-0.027394578,-0.9543243,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
690981266,690981041,0.29649773,-0.025232336,-0.027225507,-0.9543119,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691031216,691031030,0.2964576,-0.025242763,-0.027295098,-0.95432216,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691081196,691081018,0.29645696,-0.025240703,-0.027352352,-0.9543208,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691136185,691136005,0.2964635,-0.02514565,-0.02724306,-0.95432436,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691181169,691180994,0.29643708,-0.025166348,-0.027324446,-0.9543297,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691231158,691230983,0.296407,-0.025169434,-0.027442943,-0.9543355,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691286133,691285970,0.29642546,-0.025140096,-0.027287645,-0.954335,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691331125,691330959,0.29646474,-0.025104186,-0.02714123,-0.95432794,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691381148,691380948,0.296448,-0.025126457,-0.027294973,-0.95432824,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691431140,691430936,0.2964813,-0.025150297,-0.027234916,-0.9543189,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691486103,691485923,0.29648253,-0.025104715,-0.027149616,-0.9543222,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691531185,691530913,0.29647416,-0.025111567,-0.027215268,-0.95432276,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691581065,691580901,0.2964237,-0.02513587,-0.027381105,-0.954333,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691631056,691630889,0.29643145,-0.025119327,-0.027316706,-0.9543328,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691681038,691680878,0.29643968,-0.02506875,-0.027215403,-0.95433456,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691731026,691730866,0.29642278,-0.025030103,-0.02718334,-0.95434177,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691781021,691780854,0.2964877,-0.0250656,-0.027114317,-0.9543226,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691836006,691835841,0.29641435,-0.025032789,-0.027179543,-0.95434445,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691880995,691880831,0.2964049,-0.024996778,-0.027180854,-0.9543482,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691930986,691930819,0.29639205,-0.024957383,-0.027158415,-0.95435387,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691985982,691985806,0.29634336,-0.025009867,-0.027272914,-0.95436436,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692030970,692030796,0.29635975,-0.025031472,-0.027155878,-0.9543621,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692081127,692080784,0.29636636,-0.024868302,-0.027039532,-0.9543675,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692130940,692130777,0.29637584,-0.024968417,-0.02711896,-0.95435977,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692185936,692185759,0.29631177,-0.02499218,-0.027251432,-0.95437527,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692230960,692230749,0.29633763,-0.024963968,-0.027209144,-0.9543692,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692280900,692280738,0.29628485,-0.024932967,-0.027180623,-0.95438725,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692335890,692335724,0.29632208,-0.024969224,-0.027197123,-0.95437425,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692380875,692380714,0.29630023,-0.024957214,-0.027194167,-0.9543814,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692430869,692430702,0.29630113,-0.024976652,-0.02718303,-0.95438087,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692480855,692480691,0.2963089,-0.02495431,-0.02719572,-0.9543788,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692535843,692535678,0.29632455,-0.024940839,-0.027245274,-0.9543728,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692580824,692580668,0.29632452,-0.024985867,-0.027249567,-0.9543715,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692630826,692630655,0.29628378,-0.024996588,-0.027368704,-0.95438045,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692685902,692685643,0.29632232,-0.024959777,-0.027289664,-0.9543718,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692730793,692730632,0.29631078,-0.024971005,-0.027293323,-0.95437497,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692780796,692780621,0.2963335,-0.024980228,-0.027318276,-0.95436686,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692830777,692830609,0.29633325,-0.024986658,-0.027296714,-0.9543674,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692885768,692885596,0.29631457,-0.025005104,-0.027311686,-0.9543723,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692930748,692930585,0.29632297,-0.024998132,-0.027370645,-0.9543682,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692980734,692980574,0.29637474,-0.024973817,-0.027341202,-0.95435363,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693035762,693035561,0.2963876,-0.024984594,-0.02727368,-0.95435125,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693080738,693080550,0.29633597,-0.025066197,-0.027399808,-0.9543616,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693130702,693130539,0.29637346,-0.025086703,-0.02746616,-0.95434755,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693180702,693180527,0.296397,-0.025107449,-0.027453115,-0.95434,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693235711,693235515,0.2964037,-0.025087269,-0.027391171,-0.9543402,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693280671,693280504,0.296461,-0.02515311,-0.02734117,-0.9543221,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693330662,693330492,0.2963821,-0.02526091,-0.027442593,-0.9543409,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693380647,693380480,0.29643926,-0.025128188,-0.027370742,-0.9543287,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693435642,693435467,0.2964552,-0.025269477,-0.027432872,-0.9543182,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693480628,693480457,0.296426,-0.025297783,-0.027489321,-0.9543249,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693530611,693530445,0.29640526,-0.025319824,-0.02744311,-0.9543321,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693585600,693585432,0.2964556,-0.025260191,-0.027397387,-0.95431936,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693630586,693630422,0.29641682,-0.025283026,-0.02740743,-0.95433056,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693680577,693680410,0.29643804,-0.025274716,-0.027364613,-0.95432544,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693735579,693735397,0.29642245,-0.025297957,-0.027300188,-0.95433146,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693780734,693780387,0.2964004,-0.025330864,-0.02739989,-0.95433456,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693830553,693830375,0.2963942,-0.025345571,-0.027386531,-0.9543365,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693880524,693880363,0.2963718,-0.025387356,-0.02744669,-0.95434064,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693935514,693935351,0.29640484,-0.025351554,-0.027304024,-0.9543354,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693980502,693980340,0.29644173,-0.025352994,-0.02713767,-0.9543286,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
694030491,694030328,0.29645842,-0.025357284,-0.027160835,-0.95432264,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
694085478,694085316,0.2963856,-0.02535553,-0.02732738,-0.95434064,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
694135466,694135304,0.29642782,-0.025364324,-0.027224049,-0.95433015,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
694180458,694180293,0.29640532,-0.02535945,-0.02726902,-0.95433605,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
