timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
690736327,690736099,0.29645976,-0.025202213,-0.02743789,-0.9543184,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691236146,691235982,0.2964178,-0.025140535,-0.027442286,-0.95433295,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
691736076,691735865,0.2964179,-0.025040464,-0.027189834,-0.95434284,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692235938,692235748,0.29633778,-0.024969123,-0.027202498,-0.9543691,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
692735781,692735631,0.2963173,-0.024990138,-0.027303204,-0.9543721,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693235696,693235515,0.2964037,-0.025087269,-0.027391171,-0.9543402,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
693735566,693735397,0.29642245,-0.025297957,-0.027300188,-0.95433146,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
694240429,694240279,0.29642582,-0.025463592,-0.027388036,-0.9543235,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
694735316,694735164,0.29654747,-0.02531633,-0.027215617,-0.95429456,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
695235215,695235047,0.2965145,-0.02544654,-0.027343476,-0.9542976,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
695735084,695734930,0.2963505,-0.025231078,-0.027267411,-0.95435655,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
696234966,696234813,0.2963302,-0.025217697,-0.027377348,-0.95436007,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
696734848,696734696,0.29641932,-0.025193837,-0.027259527,-0.9543364,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
697239733,697239578,0.29623473,-0.025134012,-0.027454808,-0.9543896,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
697739644,697739461,0.29623222,-0.025134481,-0.027434038,-0.954391,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
698234512,698234346,0.29627842,-0.025071057,-0.027289627,-0.95438254,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
698734380,698734229,0.29614806,-0.025101155,-0.027418755,-0.9544185,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
699234265,699234112,0.29613754,-0.025222369,-0.027370688,-0.95441985,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
699739160,699738994,0.2961051,-0.025307616,-0.027408132,-0.95442665,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
700239043,700238877,0.29594594,-0.025419505,-0.027468104,-0.95447135,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
700738911,700738760,0.29603148,-0.025403978,-0.02749611,-0.9544444,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
701238793,701238643,0.2960843,-0.025369547,-0.027324216,-0.95443386,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
701733681,701733528,0.29601693,-0.025247315,-0.027414896,-0.9544554,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
702233562,702233411,0.29593217,-0.025135726,-0.02744525,-0.9544837,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
702738451,702738293,0.29591236,-0.025147278,-0.02748186,-0.9544885,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
703238361,703238176,0.2959025,-0.02515048,-0.027621476,-0.9544875,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
703738212,703738060,0.29584953,-0.025140239,-0.027580814,-0.95450526,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
704238134,704237943,0.29585084,-0.02513503,-0.027621867,-0.95450383,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
