timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
690282429,690282340,-0.64142203,-0.38572288,-9.888177
690287405,690287321,-0.6156617,-0.37298435,-9.813451
690332234,690332149,-0.56979907,-0.34942266,-9.808732
690382048,690381962,-0.7088675,-0.34194624,-9.862994
690432358,690432273,-0.64302886,-0.39096057,-9.792013
690482168,690482082,-0.5907927,-0.3378069,-9.736575
690531971,690531886,-0.62361145,-0.36077905,-9.662059
690581770,690581686,-0.6163926,-0.39371967,-9.837248
690631577,690631490,-0.7095145,-0.35458833,-9.72711
690681404,690681300,-0.640833,-0.39949337,-9.743618
690731281,690731104,-0.6357032,-0.31009623,-9.811584
690785971,690785887,-0.6205972,-0.35642356,-9.866752
690830798,690830713,-0.6178437,-0.40798587,-9.772571
690880608,690880520,-0.6549709,-0.34199855,-9.774237
690935393,690935308,-0.6307302,-0.36688244,-9.841878
690985197,690985115,-0.61284316,-0.39031202,-9.770573
691030031,691029946,-0.635661,-0.31691462,-9.742082
691079842,691079757,-0.6098823,-0.33629164,-9.776338
691134634,691134549,-0.64931685,-0.41629723,-9.821818
691184441,691184356,-0.63920563,-0.36950773,-9.821398
691229270,691229184,-0.63434213,-0.28777668,-9.765021
691284057,691283974,-0.69876087,-0.3689448,-9.769601
691333863,691333782,-0.6148284,-0.4052024,-9.714129
691383671,691383589,-0.6497842,-0.31084463,-9.720696
691433494,691433398,-0.63546324,-0.38522193,-9.886741
691483289,691483206,-0.65231484,-0.36389694,-9.654664
691533093,691533010,-0.63655764,-0.3305466,-9.668806
691582905,691582819,-0.6564945,-0.37633854,-9.847967
691628229,691628144,-0.6111268,-0.35135117,-9.772857
691683014,691682932,-0.61069506,-0.3258273,-9.741038
691732821,691732739,-0.61132735,-0.34283936,-9.781389
691782627,691782543,-0.63740206,-0.36413485,-9.740424
691832432,691832350,-0.6440203,-0.3145468,-9.792656
691882236,691882154,-0.65913135,-0.37606642,-9.729441
691932045,691931962,-0.66763,-0.36902708,-9.704666
691981850,691981768,-0.63925636,-0.33357343,-9.793356
692031659,692031576,-0.6623583,-0.3254446,-9.905387
692081464,692081381,-0.6538414,-0.34439677,-9.761079
692131282,692131185,-0.60664093,-0.33291656,-9.669644
692186059,692185974,-0.6573966,-0.33054888,-9.923974
692230933,692230801,-0.6231038,-0.35491836,-9.775024
692280701,692280605,-0.65289044,-0.35945824,-9.740205
692335476,692335393,-0.6455807,-0.39470685,-9.799415
692385283,692385200,-0.6305076,-0.32875773,-9.735057
692430108,692430026,-0.6348289,-0.3505862,-9.73203
692479918,692479834,-0.64841646,-0.3724103,-9.743759
692534711,692534625,-0.6561241,-0.40613034,-9.77397
692584514,692584432,-0.6363421,-0.37081715,-9.782845
