timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
690692865,690692279,0,nan,nan,0.00044856517,-0.00016446302,-0.6291485,0.0,0.0,0.0,0.00024941933,-4.48197e-05,0.0013051511,-0.0046733688,-0.0001837004,0.00017459551,0.0,0.0055637034,-0.012995234,0.10024039,-2.5955498,0.07511338,nan,0.1,0.010896729,0.28266913,0.03547004,0.07250219,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
691190404,691189947,0,nan,nan,0.0002405344,-0.0002005268,-0.6352292,0.0,0.0,0.0,-5.562658e-05,-5.615033e-05,-0.000118698335,-0.008461658,-0.0001837004,0.00017459551,0.0,0.014980062,0.05388354,0.10857367,-2.5955887,0.07511338,nan,0.1,0.012944938,0.28310853,0.03937134,0.07291631,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
691698046,691697570,0,nan,nan,5.308436e-05,-0.00023603938,-0.6393212,0.0,0.0,0.0,0.00013656117,4.25937e-06,-0.00044806823,-0.008348855,-0.0001837004,0.00017459551,0.0,0.026189057,-0.008007949,0.018667985,-2.5951967,0.07511338,nan,0.1,0.015660234,0.28043458,0.04321344,0.06964554,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
692195639,692195238,0,nan,nan,-9.650821e-06,-6.447395e-05,-0.6396239,0.0,0.0,0.0,3.6095385e-05,-0.00030896944,-0.000977452,-0.005750726,-0.0001837004,0.00017459551,0.0,0.0037242086,-0.08136544,-0.08985344,-2.5954227,0.07511338,nan,0.1,0.011858774,0.28098235,0.037426453,0.070866816,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
692693502,692692908,0,nan,nan,-0.00014133537,1.2068057e-05,-0.645193,0.0,0.0,0.0,-0.00039111637,0.00041792984,-0.0016535635,-0.008323831,-0.0001837004,0.00017459551,0.0,-0.0020514636,-0.016371842,-0.078194745,-2.5955229,0.07511338,nan,0.1015017,0.014052325,0.27768055,0.04086601,0.06801489,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
693201206,693200529,0,nan,nan,-9.5555995e-05,0.00019401175,-0.6465059,0.0,0.0,0.0,0.0003166891,0.0005628378,-0.0013896946,-0.0060508796,-0.0001837004,0.00017459551,0.0,0.10588923,0.05956689,-0.013846906,-2.59531,0.07511338,nan,0.10016781,0.01088457,0.27854562,0.035457004,0.069721036,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
693698672,693698198,0,nan,nan,0.0001742899,0.00028432245,-0.649459,0.0,0.0,0.0,0.0004946682,0.0010798421,-0.0018824716,-0.0065152864,-0.0001837004,0.00017459551,0.0,-0.01773388,-0.026438456,-0.02501155,-2.5952258,0.07511338,nan,0.10118973,0.0129441125,0.27922782,0.039355874,0.07127948,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
694196284,694195867,0,nan,nan,8.3243576e-05,0.00021643094,-0.6491369,0.0,0.0,0.0,-0.00054653623,0.00026464812,0.0003689808,-0.0017068427,-0.0001837004,0.00017459551,0.0,0.011780524,0.051666398,-0.05634531,-2.5955458,0.07511338,nan,0.10143912,0.015325295,0.27707756,0.042742282,0.06869756,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
694693988,694693535,0,nan,nan,-0.00021357827,0.000121456775,-0.64669317,0.0,0.0,0.0,-0.00028937936,0.00028503747,-0.0019759587,-0.00083646737,-0.0001837004,0.00017459551,0.0,0.09369626,-0.08558502,-0.04694747,-2.5953796,0.07511338,nan,0.10376006,0.011604297,0.2769287,0.036937416,0.07026439,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
695191606,695191204,0,nan,nan,-0.000118121505,0.00014980446,-0.6416239,0.0,0.0,0.0,-0.00035180486,0.00040410622,0.0016610265,0.00611967,-0.0001837004,0.00017459551,0.0,0.00979545,-0.10289772,-0.08085615,-2.5952718,0.07511338,nan,0.101591766,0.013749152,0.27501747,0.04039495,0.06770412,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
