timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
690948694,690947754,396321,-0.3310606,0.23863636,0.14318182,nan,0
691963862,691962923,396321,-0.34621212,0.23712121,0.13939394,nan,0
692957471,692956531,396321,-0.3280303,0.23712121,0.14621212,nan,0
693972690,693971740,396321,-0.33257574,0.23484848,0.14318182,nan,0
694966284,694965344,396321,-0.33863634,0.23939393,0.14318182,nan,0
695959924,695958984,396321,-0.33181816,0.23712121,0.13333333,nan,0
696953572,696952632,396321,-0.3371212,0.23560606,0.13787879,nan,0
697968845,697967905,396321,-0.33560604,0.23712121,0.14166667,nan,0
698962444,698961504,396321,-0.33257574,0.23787878,0.13939394,nan,0
699956100,699955160,396321,-0.34621212,0.23636363,0.14166667,nan,0
700971299,700970333,396321,-0.3280303,0.23863636,0.14318182,nan,0
701964813,701963873,396321,-0.33257574,0.23712121,0.13939394,nan,0
702958448,702957507,396321,-0.3371212,0.23712121,0.14621212,nan,0
703952005,703951065,396321,-0.3280303,0.23863636,0.14015152,nan,0
704967271,704966331,396321,-0.34015152,0.23484848,0.14015152,nan,0
705960806,705959866,396321,-0.33181816,0.23787878,0.13939394,nan,0
706954413,706953465,396321,-0.33257574,0.23787878,0.14621212,nan,0
707969668,707968707,396321,-0.34621212,0.23560606,0.14166667,nan,0
708963317,708962378,396321,-0.3310606,0.23712121,0.14469697,nan,0
709956814,709955873,396321,-0.33560604,0.23636363,0.13939394,nan,0
710971987,710971047,396321,-0.3409091,0.23787878,0.14469697,nan,0
711965591,711964636,396321,-0.32878786,0.23787878,0.13787879,nan,0
712959308,712958368,396321,-0.3439394,0.23560606,0.14166667,nan,0
713952777,713951838,396321,-0.33257574,0.23939393,0.13787879,nan,0
714968045,714967096,396321,-0.330303,0.23712121,0.14015152,nan,0
715961596,715960632,396321,-0.34848484,0.23636363,0.14015152,nan,0
716955257,716954317,396321,-0.32954544,0.23787878,0.14621212,nan,0
717970401,717969462,396321,-0.3371212,0.23560606,0.14318182,nan,0
718964210,718963269,396321,-0.3371212,0.23787878,0.14166667,nan,0
719957812,719956872,396321,-0.33181816,0.23560606,0.14621212,nan,0
720951390,720950451,396321,-0.34318182,0.23712121,0.13939394,nan,0
721966471,721965521,396321,-0.33484846,0.23712121,0.14621212,nan,0
722960036,722959097,396321,-0.3310606,0.23030302,0.14318182,nan,0
723953573,723952634,396321,-0.34242424,0.23787878,0.14166667,nan,0
724968791,724967851,396321,-0.3310606,0.23863636,0.13787879,nan,0
725962429,725961489,396321,-0.33484846,0.23636363,0.13787879,nan,0
726956069,726955120,396321,-0.3363636,0.23939393,0.14696969,nan,0
727971285,727970346,396321,-0.32954544,0.23787878,0.13484848,nan,0
728964930,728963990,396321,-0.34545454,0.23712121,0.14318182,nan,0
