timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
690976159,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.14863461,0.0065992707,5.456148e-11,-0.1792354,-0.10279751,-9.892701,-0.015404235,-0.021665823,0.007108252,0.0025933718,0.0045916825,0.020876713,4.016909e-05,2.201439e-05,1.1020937e-05,34.860756,34.860756
691916744,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.15747531,0.0070810774,6.4549956e-11,-0.18583383,-0.10077931,-9.898063,-0.012366524,-0.021917922,0.00466816,0.0018582819,0.007093312,0.01936672,3.1009047e-05,2.7507645e-05,5.348188e-06,34.85866,34.85866
692961842,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.16246836,0.0072805774,7.8972606e-11,-0.18260342,-0.107076705,-9.89308,-0.013077608,-0.022372922,0.0057697673,-4.4157725e-05,0.0058070044,0.02392662,2.8417411e-05,2.572099e-05,7.0202614e-06,34.844078,34.844078
694006949,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.16766071,0.007547071,9.901223e-11,-0.17858765,-0.11017635,-9.871765,-0.0178482,-0.020188507,0.0070408005,0.0008935355,0.010676483,0.029473333,4.486632e-05,4.4002096e-05,3.2023172e-06,34.857227,34.857227
694947540,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.15382712,0.0068897977,8.044254e-11,-0.17886719,-0.11129026,-9.87159,-0.016965816,-0.020826578,0.0061374092,0.0015570378,0.0055383076,0.024335742,3.603717e-05,3.9607075e-05,1.0442191e-05,34.851048,34.851048
695992655,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.15242454,0.006855191,6.8199515e-11,-0.18716525,-0.11653128,-9.891904,-0.018192705,-0.02009542,0.0068295808,0.0019912417,0.0045158104,0.018029653,2.7665095e-05,4.0254516e-05,2.670564e-06,34.862553,34.862553
696933240,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.14810374,0.006637598,1.02563465e-10,-0.18026961,-0.11180319,-9.877915,-0.013015557,-0.023002483,0.0043732678,0.0005569573,0.008364102,0.024000417,8.822769e-05,4.7635887e-05,2.3911325e-05,34.83523,34.83523
697978343,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.14537619,0.006891726,8.939799e-11,-0.18813793,-0.11063739,-9.917201,-0.011346207,-0.025033355,0.0046619824,0.002144192,0.006152021,0.02013431,3.4171073e-05,6.554309e-05,-1.4154421e-06,34.86133,34.86133
698918937,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.15173095,0.0070542023,6.403491e-11,-0.17494076,-0.11089574,-9.867766,-0.013110484,-0.021789031,0.0054003797,0.0033669786,0.006499909,0.02181631,2.5270147e-05,3.3110846e-05,1.7291401e-06,34.85572,34.85572
699964071,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.19372767,0.008634231,1.086159e-10,-0.18154612,-0.10690485,-9.87032,-0.013196195,-0.021667387,0.005990868,0.0030213038,0.010428527,0.050771777,4.055064e-05,7.1167e-05,6.577819e-06,34.85817,34.85817
