timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale_raw,tas_scale_raw_var,tas_scale_validated,beta_innov,beta_innov_var,source
391036790,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
392036788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
393036788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
394036790,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
395036788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
396036787,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
397036788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
398036789,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
399036788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
400036804,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
401036790,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
402036788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
403036788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
404036788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
405036788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
406036788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
407036788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
408036789,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
409036788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
410036788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
411036799,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
412036788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
413036788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
414036788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
415036787,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
416036787,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
417036788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
418036790,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
419036788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
420036788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
421036803,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
422036787,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
423036788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
424036788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
425036789,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
426036803,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
427036789,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
