timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
390887181,390786820,-0.2686722,0.01894726,0.010006361,0.9629933,-0.0003193332,0.00020635512,-0.0010265582,-0.00010027659,1.821442e-05,-0.19074215,-7.6634315e-05,1.8905685e-06,-1.036686e-05,-0.0019539362,0.0038659773,-0.0012284308,0.30255008,-0.07678948,0.2789595,0.0,0.0,0.0,0.0,0.0,8.279986e-05,2.9716164e-05,1.6082604e-05,7.0046567e-06,0.00088153675,0.00088153203,0.004890222,0.00010824539,0.0001082453,0.074169375,1.7579915e-11,1.7539985e-11,4.2706554e-11,1.2180368e-06,3.7828445e-07,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
391892111,391792108,-0.268809,0.018955065,0.009985453,0.96295524,0.0005026129,-7.48075e-06,-0.0006968945,3.749248e-05,6.0294387e-05,-0.19999638,-7.665107e-05,1.8905312e-06,-1.0434006e-05,-0.001953934,0.0038659766,-0.0012285423,0.30255008,-0.07678948,0.2789595,0.0,0.0,0.0,0.0,0.0,8.256942e-05,2.968807e-05,1.6051972e-05,6.987097e-06,0.00080419134,0.00080418435,0.004782542,9.08777e-05,9.0877395e-05,0.07415919,1.7540762e-11,1.7500886e-11,4.265414e-11,1.2180456e-06,3.7829338e-07,5.0000356e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
392897409,392797395,-0.26870245,0.018955434,0.009959419,0.9629853,-0.00016586648,0.00033679808,-0.001348563,-7.59472e-05,5.6794317e-05,-0.21565527,-7.665947e-05,1.8978924e-06,-1.0380523e-05,-0.001953933,0.0038659766,-0.0012282114,0.30255008,-0.07678948,0.2789595,0.0,0.0,0.0,0.0,0.0,8.266611e-05,2.9658482e-05,1.6020667e-05,6.9953476e-06,0.0007292169,0.00072922086,0.0046712556,7.628492e-05,7.6284916e-05,0.07371106,1.7501611e-11,1.7461674e-11,4.2676182e-11,1.2180545e-06,3.783023e-07,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
393892840,393792730,-0.26867118,0.018964345,0.009987956,0.96299356,-0.0003104405,0.00024037801,-0.0011115483,-4.118106e-05,3.7649115e-05,-0.23104997,-7.66823e-05,1.8863178e-06,-1.0357016e-05,-0.0019539285,0.0038659791,-0.0012284813,0.30255008,-0.07678948,0.2789595,0.0,0.0,0.0,0.0,0.0,8.271915e-05,2.9620789e-05,1.5980642e-05,7.0009273e-06,0.00063876976,0.00063878106,0.0045383526,6.1518935e-05,6.151926e-05,0.07357314,1.7452468e-11,1.74126e-11,4.2688488e-11,1.2180633e-06,3.7831114e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
394888035,394788065,-0.2687805,0.01897173,0.010024748,0.9629625,-0.0005460518,0.00025453346,-0.0012534076,-0.00012671846,5.7586705e-05,-0.2472377,-7.6694785e-05,1.8819456e-06,-1.04193505e-05,-0.0019539255,0.0038659803,-0.0012287551,0.30255008,-0.07678948,0.2789595,0.0,0.0,0.0,0.0,0.0,8.277387e-05,2.974585e-05,1.6105114e-05,7.0046403e-06,0.00094111776,0.00094114203,0.0049745576,0.0001232609,0.00012326246,0.07443505,1.7609216e-11,1.7569604e-11,4.2701027e-11,1.2180722e-06,3.7831998e-07,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
395893293,395793353,-0.2686317,0.018957557,0.010013701,0.9630044,-0.0006717225,0.00039643038,-0.0023267604,-0.00016901344,7.742717e-05,-0.25697356,-7.6720724e-05,1.8698777e-06,-1.0346885e-05,-0.0019539266,0.0038659805,-0.0012297627,0.30255008,-0.07678948,0.2789595,0.0,0.0,0.0,0.0,0.0,8.287126e-05,2.9715542e-05,1.607384e-05,7.0127135e-06,0.00086204783,0.0008620649,0.0048658703,0.00010362818,0.000103629216,0.074416265,1.7569978e-11,1.7530293e-11,4.272323e-11,1.2180811e-06,3.7832888e-07,5.0000356e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
396888708,396788687,-0.26873899,0.018966153,0.010005939,0.9629743,-0.000499994,0.00032565783,-0.0010102051,-0.00010656659,0.00010153493,-0.26316115,-7.6751865e-05,1.8581247e-06,-1.0394012e-05,-0.001953928,0.0038659817,-0.0012305564,0.30255008,-0.07678948,0.2789595,0.0,0.0,0.0,0.0,0.0,8.259713e-05,2.9676316e-05,1.6034133e-05,6.9922453e-06,0.0007663822,0.0007663914,0.004725411,8.325151e-05,8.325203e-05,0.073809534,1.752079e-11,1.7481096e-11,4.266106e-11,1.2180899e-06,3.7833772e-07,5.0000178e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
397893949,397793976,-0.2687056,0.018943144,0.009998996,0.96298414,-0.0001482281,2.5710542e-05,-0.00042029851,-8.084661e-05,5.7592788e-05,-0.26652002,-7.678462e-05,1.846109e-06,-1.03982975e-05,-0.0019539266,0.0038659812,-0.0012307995,0.30255008,-0.07678948,0.2789595,0.0,0.0,0.0,0.0,0.0,8.269619e-05,2.9645702e-05,1.6004433e-05,6.9980088e-06,0.00069261756,0.0006926214,0.004619414,6.994045e-05,6.9940514e-05,0.073811956,1.7481629e-11,1.7441822e-11,4.2683076e-11,1.2180989e-06,3.7834664e-07,5.0000263e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
398889255,398789310,-0.26863167,0.018947424,0.009992098,0.9630048,-0.00066156243,0.00053073966,-0.00023449998,-0.00012817862,0.00012039143,-0.27607033,-7.680112e-05,1.8388433e-06,-1.0368442e-05,-0.0019539252,0.003865982,-0.0012303785,0.30255008,-0.07678948,0.2789595,0.0,0.0,0.0,0.0,0.0,8.275084e-05,2.9771163e-05,1.6129487e-05,7.002249e-06,0.0010021938,0.0010022096,0.0050597023,0.00014012886,0.00014013004,0.07470927,1.7638392e-11,1.759882e-11,4.269578e-11,1.2181076e-06,3.7835548e-07,5.0000178e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
399894991,399794599,-0.2688169,0.018944474,0.010067032,0.96295244,9.695216e-05,0.00054379913,0.0004904419,1.0949922e-05,0.00017901331,-0.2859241,-7.6830496e-05,1.8446694e-06,-1.0455332e-05,-0.0019539252,0.0038659812,-0.0012299054,0.30255008,-0.07678948,0.2789595,0.0,0.0,0.0,0.0,0.0,8.284771e-05,2.9740791e-05,1.6098424e-05,7.010461e-06,0.0009210676,0.00092107995,0.0049449876,0.00011805595,0.00011805675,0.07423156,1.7599339e-11,1.7559553e-11,4.2717795e-11,1.2181166e-06,3.783644e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
