timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
390821822,390821657,2490378,-0.011877566,-0.02328549,0.005146057,34.713165,0,20
391822130,391821968,2490378,-0.014342343,-0.024844296,0.0043266844,34.8128,0,20
392822441,392822279,2490378,-0.017429978,-0.02439464,0.007131202,34.72826,0,20
393820262,393820102,2490378,-0.010711792,-0.024684418,0.0015621363,34.746376,0,20
394820576,394820413,2490378,-0.014522205,-0.027049273,0.0025347243,34.82488,0,20
395823373,395823213,2490378,-0.014102527,-0.02175,0.0056057046,34.761475,0,20
396818711,396818547,2490378,-0.013706164,-0.021650078,0.0040568914,34.782608,0,20
397821553,397821347,2490378,-0.012140697,-0.022616003,0.0059987367,34.7343,0,20
398821820,398821659,2490378,-0.014495559,-0.021573469,0.0052226647,34.891304,0,20
399822151,399821971,2490378,-0.017280092,-0.026156623,0.0058222055,34.800724,0,20
400819957,400819794,2490378,-0.016783806,-0.022129709,0.0058754976,34.7343,0,20
401820268,401820105,2490378,-0.016217573,-0.023268836,0.007774043,34.68599,0,20
402823066,402822905,2490378,-0.012600345,-0.02268595,0.0040335758,34.806763,0,20
403820892,403820729,2490378,-0.00848683,-0.016274197,0.006734839,34.764492,0,20
404821204,404821041,2490378,-0.016404096,-0.02673618,0.0047696787,34.755436,0,20
405821514,405821352,2490378,-0.016733844,-0.022073086,0.0034173813,34.86715,0,20
406821826,406821664,2490378,-0.017233461,-0.024461256,0.0051327334,34.767513,0,20
407819650,407819488,2490378,-0.006418415,-0.025090775,0.0060886675,34.791668,0,20
408822451,408822288,2490378,-0.008073813,-0.022752566,0.005429173,34.752415,0,20
409822765,409822600,2490378,-0.012020789,-0.024367994,0.0037004978,34.858093,0,20
410820586,410820424,2490378,-0.013572933,-0.023335451,0.005036141,34.794685,0,20
411820900,411820736,2490378,-0.017603178,-0.026929365,0.0048795943,34.74336,0,20
412821211,412821049,2490378,-0.012260605,-0.017476609,0.004163476,34.752415,0,20
413824010,413823849,2490378,-0.009149656,-0.027728753,0.0046730856,34.72826,0,20
414819346,414819185,2490378,-0.012357198,-0.026799465,0.005938783,34.78563,0,20
415822147,415821986,2490378,-0.012540391,-0.027142534,0.0048329635,34.900364,0,20
416822460,416822298,2490378,-0.011707695,-0.024228102,0.003973622,34.81884,0,20
417820293,417820122,2490378,-0.012760222,-0.026129978,0.005475804,34.767513,0,20
418820598,418820435,2490378,-0.015551417,-0.021809954,0.004230092,34.704105,0,20
419820910,419820747,2490378,-0.009622626,-0.023558615,0.0052259956,34.91244,0,20
420823709,420823548,2490378,-0.0076108347,-0.021037214,0.0039203293,34.788647,0,20
421821534,421821373,2490378,-0.008843224,-0.02362523,0.0039636292,34.77657,0,20
422821846,422821686,2490378,-0.013619564,-0.020421019,0.00554242,34.767513,0,20
423822161,423821998,2490378,-0.0147786755,-0.022972398,0.00473304,34.852055,0,20
424819984,424819823,2490378,-0.010888323,-0.020680819,0.0039203293,34.864132,0,20
425820301,425820136,2490378,-0.012430475,-0.02524732,0.0056090355,34.82186,0,20
426823227,426822937,2490378,-0.016190927,-0.022705935,0.00588549,34.78563,0,20
