timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
390452612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770246.8,99.99,99.99,67,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
390852615,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770288.2,99.99,99.99,67,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
391452613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770350.5,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
391852612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770392.2,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
392452611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770454.5,99.99,99.99,67,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
392851612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770496.2,99.99,99.99,67,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
393452613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770558.5,99.99,99.99,67,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
393853612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770600.0,99.99,99.99,67,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
394453612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770662.8,99.99,99.99,67,17,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
394852611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770704.8,99.99,99.99,67,17,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
395451613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770767.8,99.99,99.99,67,17,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
395853644,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770809.8,99.99,99.99,67,17,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
396452614,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770872.8,99.99,99.99,67,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
396851613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770914.8,99.99,99.99,67,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
397451613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770978.0,99.99,99.99,67,17,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
397851613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771020.0,99.99,99.99,67,17,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
398453611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771083.2,99.99,99.99,67,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
398851613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771125.5,99.99,99.99,67,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
399451613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771189.2,99.99,99.99,67,20,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
400051618,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771252.8,99.99,99.99,67,20,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
400451630,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771295.0,99.99,99.99,67,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
400851614,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771337.5,99.99,99.99,67,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
401451618,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771401.2,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
401852642,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771444.0,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
402452684,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771508.0,99.99,99.99,67,17,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
402852612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771550.5,99.99,99.99,67,17,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
403453962,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771614.8,99.99,99.99,67,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
403853893,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771657.5,99.99,99.99,67,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
404453855,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771721.8,99.99,99.99,67,20,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
404853750,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771764.5,99.99,99.99,67,20,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
405452611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771829.0,99.99,99.99,67,20,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
405853634,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771872.0,99.99,99.99,67,20,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
406451613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771936.5,99.99,99.99,67,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
407051615,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3772001.2,99.99,99.99,67,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
407452976,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3772044.5,99.99,99.99,67,29,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
407852861,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3772087.5,99.99,99.99,67,29,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
408452765,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3772152.5,99.99,99.99,67,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
408852929,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3772195.8,99.99,99.99,67,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
409454653,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3772260.8,99.99,99.99,67,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
409854612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3772304.0,99.99,99.99,67,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
410453615,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3772369.2,99.99,99.99,67,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
410852635,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3772412.8,99.99,99.99,67,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
411451613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3772478.2,99.99,99.99,67,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
411851964,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3772522.0,99.99,99.99,67,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
412452611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3772587.5,99.99,99.99,67,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
412852613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3772631.2,99.99,99.99,67,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
413451612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3772696.8,99.99,99.99,67,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
414052625,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3772762.5,99.99,99.99,67,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
414452611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3772806.2,99.99,99.99,67,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
414852630,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3772850.2,99.99,99.99,67,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
415451769,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3772916.5,99.99,99.99,67,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
416050861,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3772982.5,99.99,99.99,67,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
416452613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3773026.5,99.99,99.99,67,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
