timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
390077096,389976684,4.903825e-05,0.0008948799,0.00067153684,604111379,0,0.015061483,0.27232587,0.004294694,nan,nan,0.013024969,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
390087010,389986682,4.5844787e-05,0.00086864515,0.0006576101,604111379,0,0.015392083,0.27261102,0.004294694,nan,nan,0.013024969,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
390277058,390176637,2.6745673e-05,0.0009079645,0.0007864027,604111379,0,0.014740553,0.27277598,0.0039996943,nan,nan,0.010167774,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
390476886,390376589,4.4346332e-05,0.0010003262,0.0018107903,604111379,0,0.014423308,0.27240464,0.0060890773,nan,nan,0.00221433,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
390676845,390576541,6.99842e-05,0.0009201957,0.0016870146,604111379,0,0.014107853,0.27203023,0.006507323,nan,nan,0.0053401017,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
390876969,390776493,4.2424705e-05,0.0006524185,0.0011322567,604111379,0,0.013798599,0.27165535,0.0043636393,nan,nan,0.009064632,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
391076734,390976446,1.3105076e-05,0.00043987797,0.00062461727,604111379,0,0.013501051,0.27210835,0.0024325822,nan,nan,0.0044300193,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
391276682,391176397,5.2571788e-05,0.00051750167,0.00027722848,604111379,0,0.013210649,0.27174094,0.007448444,nan,nan,0.008093054,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
391476639,391376350,6.788614e-05,0.0006949349,0.00047888284,604111379,0,0.012922038,0.27137545,0.005396891,nan,nan,0.007596041,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
391676599,391576302,5.6965036e-05,0.0008593512,0.0013563001,604111379,0,0.012639141,0.2718268,0.00872087,nan,nan,0.014075579,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
391876538,391776254,4.3136894e-05,0.0009622406,0.000698138,604111379,0,0.012368139,0.27146232,0.0042400844,nan,nan,0.00456623,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
392076492,391976206,4.4510114e-05,0.0009892201,0.0011916813,604111379,0,0.012102406,0.2711023,0.0071412465,nan,nan,0.008028297,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
392276587,392176158,9.2940325e-05,0.001012301,0.0009140271,604111379,0,0.011841379,0.27155718,0.0077693765,nan,nan,0.01337744,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
392476442,392376110,5.9712238e-05,0.0010241835,0.001188585,604111379,0,0.011632694,0.2739246,0.0027419175,nan,nan,0.006850528,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
392676342,392576063,3.839792e-05,0.0010326485,0.0019852214,604111379,0,0.011384286,0.27353394,0.0024636972,nan,nan,0.0066110133,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
392876380,392776015,5.52345e-05,0.0007048326,0.001252038,604111379,0,0.01114358,0.2739831,0.006378282,nan,nan,0.004938183,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
