timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
390076760,390076657,-0.618525,-0.36125657,-9.793008
390081736,390081638,-0.6159778,-0.36353922,-9.797073
390131533,390131448,-0.6080903,-0.33835524,-9.827862
390181347,390181262,-0.61812,-0.3569556,-9.830098
390226178,390226092,-0.6224883,-0.347902,-9.76486
390280972,390280882,-0.6212323,-0.33385396,-9.831994
390330783,390330695,-0.6021437,-0.3531262,-9.816909
390380591,390380506,-0.61211455,-0.33690447,-9.780176
390430403,390430315,-0.61066407,-0.3640408,-9.73595
390480208,390480123,-0.6197197,-0.3469458,-9.789668
390530020,390529936,-0.6079154,-0.35887074,-9.760702
390579832,390579749,-0.6503305,-0.3783189,-9.824765
390629645,390629558,-0.624052,-0.37500033,-9.791108
390679455,390679370,-0.6024591,-0.35552338,-9.771778
390729269,390729187,-0.62682366,-0.40689442,-9.792818
390779609,390779501,-0.64636016,-0.34196264,-9.756041
390829398,390829312,-0.6112706,-0.36324662,-9.729055
390879241,390879125,-0.6193642,-0.39657164,-9.738868
390929040,390928940,-0.61683536,-0.368325,-9.755962
390978836,390978753,-0.6171794,-0.34637552,-9.751566
391028653,391028566,-0.6256937,-0.3873069,-9.760101
391078457,391078375,-0.61752826,-0.37781417,-9.754599
391133250,391133168,-0.6174328,-0.34438068,-9.811541
391178085,391178003,-0.6165647,-0.39992765,-9.75804
391227901,391227819,-0.62146556,-0.4011505,-9.745147
391277718,391277636,-0.62833494,-0.3584435,-9.785536
391332519,391332437,-0.62429017,-0.36776426,-9.785011
391377356,391377273,-0.64445955,-0.36913818,-9.788826
391427172,391427089,-0.6288161,-0.3602773,-9.793959
391481967,391481885,-0.6170723,-0.34364218,-9.832001
391531805,391531705,-0.62364906,-0.36256436,-9.780451
391581609,391581524,-0.61429375,-0.38283262,-9.782613
391626461,391626361,-0.623474,-0.36965516,-9.800778
391681237,391681156,-0.61320204,-0.38224697,-9.778505
391731053,391730972,-0.62446856,-0.3721867,-9.788888
391780869,391780789,-0.61038804,-0.35572773,-9.76475
391830688,391830603,-0.6147481,-0.36972803,-9.774102
391880500,391880418,-0.633791,-0.36975324,-9.769104
391930812,391930730,-0.61849326,-0.34690234,-9.760187
391975649,391975567,-0.6214224,-0.3824742,-9.801938
392030449,392030367,-0.6167587,-0.37856027,-9.737351
392080268,392080185,-0.62568235,-0.3864748,-9.760554
392130091,392130002,-0.6323075,-0.35324675,-9.76017
392179904,392179821,-0.62548876,-0.35364914,-9.738905
392229720,392229637,-0.6307903,-0.37493238,-9.767073
392279538,392279455,-0.63163745,-0.36446157,-9.7786
392329353,392329273,-0.6117111,-0.368846,-9.75462
392379169,392379088,-0.6006823,-0.3630017,-9.798674
392428990,392428908,-0.61171114,-0.36503893,-9.809162
392478807,392478726,-0.6177802,-0.35301232,-9.800617
392528644,392528545,-0.6193136,-0.32910636,-9.754834
392578452,392578359,-0.6283063,-0.35579383,-9.808278
392628290,392628169,-0.6243435,-0.34448883,-9.802372
392678213,392677983,-0.62888825,-0.35232806,-9.777188
392732956,392732780,-0.60304993,-0.38341007,-9.835088
392777744,392777612,-0.64601517,-0.32196552,-9.797644
392827513,392827427,-0.6149686,-0.35150322,-9.801898
392882306,392882224,-0.6333859,-0.35129368,-9.756335
392932129,392932047,-0.64506984,-0.36616918,-9.788157
392976967,392976882,-0.62085664,-0.36566857,-9.803766
393026783,393026698,-0.609249,-0.40304923,-9.787303
393081581,393081498,-0.62345517,-0.37873054,-9.767331
393131900,393131817,-0.6156844,-0.34849945,-9.736393
393176739,393176654,-0.6234802,-0.3854923,-9.743871
393231535,393231453,-0.6009451,-0.38229918,-9.724466
393281348,393281266,-0.6044659,-0.36727047,-9.767963
393331163,393331081,-0.6333065,-0.38531628,-9.780363
393376045,393375917,-0.6183009,-0.37219962,-9.7227125
393430801,393430717,-0.6297936,-0.33483064,-9.750833
393480625,393480538,-0.6189974,-0.36430994,-9.792654
393530439,393530356,-0.62220985,-0.37714013,-9.767103
393580270,393580174,-0.6366779,-0.33036333,-9.769726
393630078,393629995,-0.6081183,-0.3771671,-9.789431
393679899,393679811,-0.6364729,-0.3908618,-9.768972
393729715,393729632,-0.6032356,-0.35389718,-9.723219
393779534,393779451,-0.6087758,-0.36630887,-9.796935
393829353,393829270,-0.60845435,-0.3608935,-9.782494
393879176,393879093,-0.62504774,-0.33103722,-9.779176
393928996,393928913,-0.61403143,-0.3630733,-9.773953
393978809,393978728,-0.63341373,-0.35410637,-9.8291235
394028626,394028542,-0.63560754,-0.3783192,-9.780377
394078440,394078356,-0.6261444,-0.3622737,-9.760341
394128266,394128170,-0.6222925,-0.36186224,-9.806305
394178065,394177982,-0.62807894,-0.35055032,-9.820252
394227878,394227793,-0.5867496,-0.38436633,-9.745564
394283200,394283083,-0.5983353,-0.38651422,-9.756029
394327994,394327912,-0.628051,-0.34756246,-9.827837
394377809,394377728,-0.6132176,-0.3758866,-9.785081
394427628,394427540,-0.61138844,-0.38404226,-9.697502
394482416,394482335,-0.6282103,-0.3599611,-9.795239
394527249,394527168,-0.58884484,-0.38053688,-9.786723
394577074,394576984,-0.61422724,-0.39494014,-9.707796
394631867,394631786,-0.57504857,-0.36610836,-9.77265
394681687,394681602,-0.6227161,-0.359894,-9.811229
394731501,394731419,-0.62998766,-0.34041524,-9.783678
394776336,394776254,-0.61401874,-0.36629757,-9.724013
394831132,394831049,-0.6137957,-0.34315708,-9.81262
394880942,394880858,-0.62484854,-0.33326828,-9.769183
394930754,394930673,-0.618149,-0.37197188,-9.799822
394980665,394980492,-0.6101341,-0.35407764,-9.808568
395030386,395030303,-0.62126404,-0.34307674,-9.805862
395080197,395080116,-0.6307574,-0.35299703,-9.801211
395130008,395129926,-0.6324971,-0.33392826,-9.806307
395179820,395179737,-0.6193415,-0.34962484,-9.815305
395229629,395229545,-0.60311186,-0.38452792,-9.732097
395279441,395279358,-0.63350457,-0.33084756,-9.815526
395329254,395329172,-0.6240314,-0.36122987,-9.780566
395379072,395378987,-0.613532,-0.38920727,-9.80024
395428882,395428800,-0.6329138,-0.3741286,-9.781918
395479193,395479110,-0.6324064,-0.38342047,-9.801021
395529004,395528921,-0.619622,-0.39871308,-9.780272
395578812,395578729,-0.62465066,-0.35778517,-9.7679205
395628621,395628536,-0.6374231,-0.38932163,-9.763392
395683402,395683322,-0.6067171,-0.4037442,-9.712741
395728232,395728150,-0.61284304,-0.3843876,-9.77358
395778048,395777962,-0.6178733,-0.35913202,-9.804722
395827880,395827781,-0.5985009,-0.41478506,-9.730547
395882659,395882575,-0.63559675,-0.36250147,-9.756395
395927490,395927406,-0.62380505,-0.39443764,-9.784817
395977305,395977220,-0.6104794,-0.36136422,-9.740055
396032099,396032017,-0.61120486,-0.35428083,-9.771054
396081913,396081831,-0.6041838,-0.34330642,-9.789583
396126746,396126664,-0.6230207,-0.37206614,-9.765483
396176572,396176476,-0.63545394,-0.3540898,-9.774729
396231363,396231274,-0.624082,-0.3667403,-9.834311
396281322,396281087,-0.61863,-0.3685348,-9.849794
396331087,396330898,-0.6296785,-0.37006667,-9.753132
396380856,396380712,-0.6037573,-0.36757073,-9.836199
396430641,396430525,-0.63285077,-0.35534015,-9.810246
396480474,396480340,-0.6326703,-0.37476075,-9.794349
396530300,396530151,-0.62265986,-0.35431275,-9.783998
396580053,396579968,-0.63116026,-0.36560616,-9.79307
396630367,396630286,-0.6372401,-0.37282354,-9.788892
396680252,396680103,-0.6051382,-0.36168715,-9.756463
396730002,396729920,-0.6310475,-0.37095597,-9.749279
396779817,396779733,-0.6202967,-0.37921205,-9.7940035
396829631,396829546,-0.62570155,-0.35176206,-9.789642
396879443,396879360,-0.6193688,-0.38059145,-9.73017
396929254,396929171,-0.61104727,-0.36299175,-9.756624
396979066,396978983,-0.6178801,-0.3833215,-9.788373
397028879,397028792,-0.6242754,-0.3801753,-9.7379
