timestamp,timestamp_sample,device_id,pressure,temperature,error_count
390813850,390813267,4028193,102002.0,38.2,0
391807452,391806872,4028193,102001.0,38.2,0
392811909,392811329,4028193,102000.0,38.2,0
393805457,393804877,4028193,102003.0,38.21,0
394809883,394809303,4028193,102000.0,38.21,0
395803529,395802937,4028193,101996.0,38.21,0
396797056,396796476,4028193,102001.0,38.21,0
397812294,397811714,4028193,101996.0,38.219997,0
398805845,398805265,4028193,102003.0,38.219997,0
399810287,399809707,4028193,101998.0,38.219997,0
400803901,400803321,4028193,101998.0,38.23,0
401808264,401807684,4028193,101996.0,38.23,0
402801853,402801273,4028193,101999.0,38.23,0
403795468,403794888,4028193,101998.0,38.23,0
404810695,404810115,4028193,101995.0,38.239998,0
405815048,405814468,4028193,102004.0,38.239998,0
406808674,406808088,4028193,101999.0,38.239998,0
407813102,407812521,4028193,101998.0,38.239998,0
408806630,408806050,4028193,102000.0,38.25,0
409800278,409799698,4028193,102000.0,38.25,0
410793870,410793289,4028193,102000.0,38.25,0
411809076,411808478,4028193,102001.0,38.25,0
412813487,412812906,4028193,101994.0,38.25,0
413807078,413806498,4028193,101996.0,38.25,0
414811443,414810863,4028193,101999.0,38.26,0
415805062,415804481,4028193,101995.0,38.26,0
416798632,416798052,4028193,101997.0,38.27,0
417792254,417791674,4028193,101995.0,38.27,0
418807480,418806900,4028193,101994.0,38.27,0
419811859,419811279,4028193,102003.0,38.27,0
420805444,420804863,4028193,101998.0,38.28,0
421809890,421809310,4028193,101997.0,38.28,0
422803473,422802891,4028193,101995.0,38.28,0
423797046,423796466,4028193,101998.0,38.28,0
424812252,424811672,4028193,101997.0,38.29,0
425805836,425805256,4028193,102000.0,38.29,0
426810304,426809721,4028193,101998.0,38.29,0
