timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
390324198,390323989,2490378,2490378,-4.997618e-05,1.2315006e-06,-8.036985e-06,-0.0030027153,0.0015122872,-0.049316965,4976,4976,0,1,1
390821987,390821657,2490378,2490378,-2.6145186e-05,2.2280858e-05,-3.424962e-06,-0.0029862141,0.0014666711,-0.04889349,4977,4977,0,1,1
391324492,391324300,2490378,2490378,-6.252161e-05,1.0103148e-05,-1.640821e-06,-0.00302378,0.0016131991,-0.049423806,4976,4976,0,1,1
391822161,391821968,2490378,2490378,-3.0089564e-05,2.1776143e-06,-7.4752074e-06,-0.0029445076,0.0012132153,-0.049123183,4977,4977,0,1,1
392324805,392324612,2490378,2490378,-4.3175398e-05,1.2731541e-06,-6.738544e-06,-0.0029699928,0.0014758745,-0.04916173,4977,4977,0,1,1
392827465,392827256,2490378,2490378,-5.257079e-05,-1.2234237e-05,2.2125262e-06,-0.0030152085,0.0016853471,-0.04950096,4977,4977,0,1,1
393320140,393319946,2490378,2490378,-3.0532756e-05,1.4615614e-05,2.8702948e-06,-0.0029844798,0.0011934873,-0.04926692,4977,4977,0,1,1
393822784,393822590,2490378,2490378,-3.1126514e-05,-6.7031433e-06,-1.8221544e-05,-0.0029837352,0.0013191721,-0.049740966,4977,4977,0,1,1
394325449,394325234,2490378,2490378,-2.9327653e-05,1.0672606e-05,-2.2073848e-06,-0.0030380285,0.0014985802,-0.049710587,4977,4977,0,1,1
394823109,394822901,2490378,2490378,-4.305001e-05,-2.0147068e-05,-1.3045124e-05,-0.0031005552,0.0015843939,-0.04959423,4976,4976,0,1,1
395325944,395325545,2490378,2490378,-3.5246867e-05,1.3340312e-05,2.3290554e-06,-0.0030488605,0.0014558324,-0.049279686,4976,4976,0,1,1
395823404,395823213,2490378,2490378,-2.6355057e-05,1.0158846e-05,-4.3905266e-06,-0.0030415405,0.0011542852,-0.049086936,4977,4977,0,1,1
396326065,396325857,2490378,2490378,-2.791785e-05,4.7286435e-06,-1.2385298e-06,-0.003063969,0.001663474,-0.04947731,4977,4977,0,1,1
396823719,396823524,2490378,2490378,-5.164836e-05,5.675436e-06,-1.37088655e-05,-0.002991406,0.0015144214,-0.0493268,4977,4977,0,1,1
397321388,397321192,2490378,2490378,-6.324857e-05,-5.936858e-06,-8.939404e-06,-0.003043602,0.0015039371,-0.049311094,4977,4977,0,1,1
397824074,397823836,2490378,2490378,-3.457072e-05,2.3010527e-06,2.9182571e-08,-0.0030546724,0.0014836637,-0.049445726,4977,4977,0,1,1
398321712,398321503,2490378,2490378,-2.205681e-05,1.1089745e-05,-8.558424e-06,-0.0030652063,0.0012809652,-0.048551064,4977,4977,0,1,1
398824341,398824147,2490378,2490378,-4.9363938e-05,9.313764e-06,-4.876644e-06,-0.0030310682,0.0015824004,-0.049715865,4977,4977,0,1,1
399327002,399326791,2490378,2490378,-5.634777e-05,-1.17979835e-05,-1.0772385e-05,-0.0029225796,0.0014929918,-0.04921821,4976,4976,0,1,1
399824877,399824462,2490378,2490378,-5.850593e-05,-1.3905225e-05,-4.0891314e-07,-0.0029966692,0.0016861247,-0.04957204,4977,4977,0,1,1
400322319,400322126,2490378,2490378,-1.0931373e-05,1.3505107e-05,-6.738415e-06,-0.0030193264,0.0015389347,-0.049353596,4977,4977,0,1,1
400824980,400824770,2490378,2490378,-5.842416e-05,3.228989e-06,-4.557352e-06,-0.0029895462,0.0016412983,-0.049258847,4976,4976,0,1,1
401322637,401322438,2490378,2490378,-3.4728946e-05,7.762005e-06,-6.5085205e-06,-0.0029813733,0.0015057982,-0.049178958,4977,4977,0,1,1
401825277,401825082,2490378,2490378,-6.4692045e-05,-9.282984e-06,8.416044e-06,-0.0029309904,0.001555114,-0.04931788,4977,4977,0,1,1
402322943,402322749,2490378,2490378,-1.8170907e-06,3.8464655e-06,-6.7073743e-06,-0.0029574805,0.0017039197,-0.04966202,4976,4976,0,1,1
402825587,402825394,2490378,2490378,-3.7337748e-05,-3.7345806e-06,-7.2863595e-06,-0.0029072636,0.0014441385,-0.049466625,4977,4977,0,1,1
403323272,403323061,2490378,2490378,-4.008563e-05,1.2401811e-05,-4.9607106e-06,-0.0030130928,0.0017144058,-0.049137287,4976,4976,0,1,1
403820937,403820729,2490378,2490378,-2.086032e-05,2.7446797e-05,2.9964917e-06,-0.0030382706,0.0014539621,-0.049854532,4977,4977,0,1,1
404323726,404323373,2490378,2490378,-3.7273516e-05,2.0761505e-05,-3.929019e-06,-0.0029940803,0.0012786556,-0.049369086,4973,4973,0,1,1
404821236,404821041,2490378,2490378,-6.5504064e-05,-1.475396e-05,-7.3900583e-06,-0.0029224444,0.0016861449,-0.04946001,4977,4977,0,1,1
405323878,405323686,2490378,2490378,-4.000121e-05,7.3200687e-07,-1.4967278e-05,-0.0030709207,0.0014509328,-0.049165756,4978,4978,0,1,1
405826524,405826329,2490378,2490378,-4.835615e-05,-1.3638116e-05,-1.4497955e-05,-0.0030204365,0.0014979672,-0.04916117,4977,4977,0,1,1
406324232,406323997,2490378,2490378,-3.422599e-05,-4.711758e-06,2.440495e-06,-0.0030097284,0.0016179378,-0.049947817,4977,4977,0,1,1
406826837,406826641,2490378,2490378,-6.121835e-05,-7.819745e-06,-6.752718e-06,-0.0030775203,0.0016285238,-0.04928412,4977,4977,0,1,1
407324504,407324309,2490378,2490378,-3.2859836e-05,7.059497e-06,-1.0563694e-05,-0.0029552877,0.0015711059,-0.049510498,4977,4977,0,1,1
407822170,407821976,2490378,2490378,-1.677281e-05,-2.372359e-06,2.805e-06,-0.0030756197,0.0016080715,-0.04943361,4976,4976,0,1,1
408324838,408324621,2490378,2490378,-2.400445e-05,-1.680054e-05,-1.5199663e-05,-0.003157366,0.0014940671,-0.049504846,4977,4977,0,1,1
408822690,408822288,2490378,2490378,-3.4815654e-05,-3.487951e-06,-4.844712e-06,-0.0029868293,0.0017105468,-0.049778797,4976,4976,0,1,1
409325138,409324933,2490378,2490378,-4.004409e-05,-5.3042356e-07,-5.9227e-06,-0.0029893653,0.0013993898,-0.049566094,4977,4977,0,1,1
409822797,409822600,2490378,2490378,-3.2483942e-05,-9.328806e-06,-7.89745e-06,-0.0031068597,0.0015796083,-0.049485598,4976,4976,0,1,1
410325436,410325245,2490378,2490378,-5.840654e-05,-1.0827741e-05,-8.184047e-06,-0.0029651881,0.001596086,-0.048642498,4977,4977,0,1,1
410823107,410822913,2490378,2490378,-4.1866566e-05,3.3862257e-06,-5.4885622e-06,-0.0030450046,0.0016841805,-0.049337912,4977,4977,0,1,1
411320773,411320580,2490378,2490378,-4.627994e-05,8.343877e-06,-6.610645e-06,-0.0029733002,0.001532509,-0.049547594,4976,4976,0,1,1
411823419,411823225,2490378,2490378,-5.3318112e-05,-1.6270074e-05,-3.5193182e-06,-0.0030620855,0.001558269,-0.049042907,4977,4977,0,1,1
