timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
390750237,390749298,396321,-0.33787876,0.23712121,0.13787879,nan,0
391765499,391764560,396321,-0.33560604,0.23636363,0.14015152,nan,0
392759082,392758143,396321,-0.3280303,0.23560606,0.14318182,nan,0
393752618,393751676,396321,-0.34545454,0.23787878,0.14999999,nan,0
394767789,394766849,396321,-0.3310606,0.24090908,0.14621212,nan,0
395761491,395760551,396321,-0.330303,0.23636363,0.14015152,nan,0
396755035,396754095,396321,-0.34015152,0.23636363,0.14015152,nan,0
397748624,397747665,396321,-0.3272727,0.23712121,0.13787879,nan,0
398763781,398762841,396321,-0.33787876,0.23712121,0.13484848,nan,0
399757419,399756479,396321,-0.33560604,0.23636363,0.14469697,nan,0
400751079,400750140,396321,-0.3310606,0.23257574,0.14015152,nan,0
401766209,401765269,396321,-0.34469697,0.23712121,0.14015152,nan,0
402759799,402758860,396321,-0.33257574,0.23787878,0.13636363,nan,0
403753496,403752557,396321,-0.33257574,0.23712121,0.13484848,nan,0
404746998,404746059,396321,-0.3371212,0.23636363,0.14015152,nan,0
405762190,405761250,396321,-0.32878786,0.23560606,0.14469697,nan,0
406755840,406754900,396321,-0.33787876,0.23787878,0.13787879,nan,0
407749456,407748510,396321,-0.3340909,0.23712121,0.13333333,nan,0
408764604,408763664,396321,-0.32651514,0.23787878,0.14015152,nan,0
409758216,409757276,396321,-0.34469697,0.23787878,0.14621212,nan,0
410751781,410750842,396321,-0.3310606,0.23939393,0.14166667,nan,0
411767019,411766080,396321,-0.3310606,0.23712121,0.12651515,nan,0
412760606,412759666,396321,-0.33787876,0.23863636,0.14318182,nan,0
413754195,413753251,396321,-0.3280303,0.23787878,0.13939394,nan,0
414747812,414746872,396321,-0.33863634,0.23636363,0.14469697,nan,0
415762989,415762050,396321,-0.3333333,0.23787878,0.13787879,nan,0
416756571,416755631,396321,-0.32954544,0.23712121,0.13787879,nan,0
417750217,417749277,396321,-0.3363636,0.23939393,0.13636363,nan,0
418765506,418764566,396321,-0.32954544,0.23712121,0.13636363,nan,0
419759009,419758070,396321,-0.33257574,0.23787878,0.13484848,nan,0
420752627,420751688,396321,-0.34166667,0.23863636,0.14318182,nan,0
421746237,421745297,396321,-0.32575756,0.23787878,0.14166667,nan,0
422761475,422760536,396321,-0.33787876,0.23863636,0.14166667,nan,0
423754997,423754052,396321,-0.3333333,0.23787878,0.12954545,nan,0
424748614,424747659,396321,-0.32878786,0.23712121,0.13787879,nan,0
425763790,425762850,396321,-0.3363636,0.23636363,0.13636363,nan,0
426757437,426756498,396321,-0.3272727,0.24015151,0.13787879,nan,0
