timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
390761897,390760951,396809,-0.33863634,0.29393938,0.1590909,nan,0
391765619,391764672,396809,-0.33484846,0.29545453,0.15757576,nan,0
392768365,392767419,396809,-0.3363636,0.29545453,0.15454546,nan,0
393750202,393749256,396809,-0.3393939,0.29090908,0.15757576,nan,0
394753868,394752922,396809,-0.3363636,0.29545453,0.16060606,nan,0
395756728,395755782,396809,-0.3363636,0.29469696,0.16060606,nan,0
396760381,396759435,396809,-0.33863634,0.29242423,0.1560606,nan,0
397763682,397762737,396809,-0.3371212,0.29696968,0.15227272,nan,0
398766391,398765445,396809,-0.33787876,0.29393938,0.16136363,nan,0
399770014,399769068,396809,-0.3371212,0.29545453,0.1560606,nan,0
400751418,400750465,396809,-0.33484846,0.29545453,0.15227272,nan,0
401754461,401753516,396809,-0.3393939,0.29242423,0.16287878,nan,0
402758094,402757148,396809,-0.33560604,0.29393938,0.1590909,nan,0
403760947,403760002,396809,-0.3371212,0.2931818,0.16060606,nan,0
404764702,404763756,396809,-0.33787876,0.2931818,0.15757576,nan,0
405767956,405767010,396809,-0.3333333,0.2962121,0.15454546,nan,0
406770639,406769693,396809,-0.3371212,0.29469696,0.1590909,nan,0
407753058,407752112,396809,-0.3363636,0.29393938,0.15757576,nan,0
408755759,408754813,396809,-0.3340909,0.2962121,0.15454546,nan,0
409758928,409757982,396809,-0.34166667,0.29166666,0.16136363,nan,0
410762556,410761610,396809,-0.33484846,0.29545453,0.15075757,nan,0
411765461,411764516,396809,-0.3363636,0.29545453,0.15075757,nan,0
412769018,412768071,396809,-0.3393939,0.29545453,0.1590909,nan,0
413772438,413771492,396809,-0.33560604,0.29545453,0.15303029,nan,0
414753887,414752922,396809,-0.33787876,0.29166666,0.16060606,nan,0
415757548,415756600,396809,-0.3371212,0.29393938,0.1590909,nan,0
416760343,416759397,396809,-0.3340909,0.29696968,0.15303029,nan,0
417763460,417762514,396809,-0.3371212,0.29469696,0.15454546,nan,0
418767220,418766275,396809,-0.33484846,0.29545453,0.1590909,nan,0
419769952,419769006,396809,-0.3371212,0.29469696,0.15454546,nan,0
420773779,420772834,396809,-0.3371212,0.2931818,0.1560606,nan,0
421755811,421754865,396809,-0.3333333,0.2962121,0.14772727,nan,0
422758547,422757600,396809,-0.33787876,0.29242423,0.1590909,nan,0
423762271,423761325,396809,-0.33863634,0.2962121,0.1590909,nan,0
424765157,424764211,396809,-0.33484846,0.29469696,0.16287878,nan,0
425768186,425767240,396809,-0.3371212,0.29393938,0.16287878,nan,0
426771906,426770961,396809,-0.3363636,0.29696968,0.1560606,nan,0
